Id|DateCreated|DateUpdated|DeviceId|DeviceType|DeviceModel|RequestType|ImageUrl|Latitude|Longitude|City|State|ZipCode|Directionality|Description|StatusType|HasBeenForwarded|InitialBoundaryName
189569|10/15/2015 1:40:14 AM|10/15/2015 1:50:04 AM||Apple|iPhone 6 Plus|Illegal Trash / Dumping (Private Property)|http://x.citysourced.com/images/reportimage.jpg|37.352043000000000|-121.805016000000000|San Jose|CA|95127||Trash|Received|True|Council District 5
189522|10/14/2015 9:40:28 PM|10/14/2015 9:50:01 PM||Android|SM-G920V|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.326941500951854|-121.940560662744350|San Jose|CA|95128||Next to the yellow/orange building. Visible from freeway.|Received|True|Council District 6
189487|10/14/2015 7:07:53 PM|10/14/2015 7:15:02 PM||Apple|iPhone 4|Illegal Signage (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.308914000000000|-121.950233000000000|San Jose|CA|95117||Illegal sign. I tried to take it down but it is bolted to the pole.|Received|True|Council District 1
189461|10/14/2015 6:21:06 PM|10/14/2015 6:30:01 PM||Apple|iPhone 6|Illegal Trash / Dumping (Private Property)|http://x.citysourced.com/images/reportimage.jpg|37.228165000000000|-121.803719000000000|San Jose|CA|95123||This has been here for weeks|Received|True|Council District 2
189459|10/14/2015 6:17:51 PM|10/14/2015 6:25:00 PM||Android|SM-G920P|Potholes|http://x.citysourced.com/images/reportimage.jpg|37.313525369500530|-121.972467826708860|San Jose|CA|95117||By driveway to school|Received|True|Council District 1
189418|10/14/2015 4:09:34 PM|10/14/2015 4:15:02 PM||Apple|iPhone 5 (GSM)|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.258404000000000|-121.862808000000000|San Jose|CA|95136||The red signal light while going westbound on Chynoweth at the Pearl intersection is out.|Received|True|Council District 9
189352|10/14/2015 6:49:53 AM|10/14/2015 6:54:59 AM||Apple|iPhone 6 Plus|Sidewalk Cracked|http://x.citysourced.com/images/reportimage.jpg|37.361694000000000|-121.862473000000000|San Jose|CA|95133||Real bad drive way at recycling center on berryessa.|Received|True|Council District 3
189302|10/14/2015 1:04:01 AM|10/14/2015 1:10:02 AM||Android|SM-N900V|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.266922639999990|-121.807644390000000|San Jose|CA|95111||Dumped beige couch 3-seater on the sidewalk|Received|True|Council District 2
189294|10/14/2015 12:34:51 AM|10/14/2015 12:40:02 AM||Apple|iPhone 5S (CDMA)|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.320118000000000|-121.917168000000000|San Jose|CA|95126||Please patrol|Received|True|Council District 6
189264|10/13/2015 11:41:04 PM|10/13/2015 11:50:01 PM||Apple|iPhone 5 (GSM)|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.317719000000000|-121.902031000000000|San Jose|CA|95126||Once again, but not on the ground, is graffiti on the bridge.|Received|True|Council District 6
189263|10/13/2015 11:38:59 PM|10/13/2015 11:44:59 PM||Apple|iPhone 5 (GSM)|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.317551000000000|-121.902306000000000|San Jose|CA|95126||Sorry. It turns out this might be the last graffiti on the ground.|Received|True|Council District 6
189261|10/13/2015 11:37:41 PM|10/13/2015 11:44:59 PM||Apple|iPhone 5 (GSM)|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.317406000000000|-121.901939000000000|San Jose|CA|95126||I'm going to say once again. I am looking at two graffitis on the ground. It may be hard to see them, but I'm pretty sure you will notice them.|Received|True|Council District 6
189258|10/13/2015 11:32:05 PM|10/13/2015 11:40:02 PM||Apple|iPhone 5 (GSM)|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.316315000000000|-121.903114000000000|San Jose|CA|95126||Again, I spotted graffiti on the ground.|Received|True|Council District 6
189257|10/13/2015 11:29:49 PM|10/13/2015 11:35:01 PM||Apple|iPhone 5 (GSM)|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.315811000000000|-121.903641000000000|San Jose|CA|95126||I am still halfway home when I noticed graffiti on the ground.|Received|True|Council District 6
189256|10/13/2015 11:28:30 PM|10/13/2015 11:35:01 PM||Apple|iPhone 5 (GSM)|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.315849000000000|-121.903687000000000|San Jose|CA|95126||I am still halfway home, when I noticed that there is some little pillow or something on the ground.|Received|True|Council District 6
189254|10/13/2015 11:24:59 PM|10/13/2015 11:30:04 PM||Apple|iPhone 5 (GSM)|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.315887000000000|-121.903809000000000|San Jose|CA|95126||I am almost home when I found another sock, yet it's a different color sock, on the ground.|Received|True|Council District 6
189251|10/13/2015 11:16:11 PM|10/13/2015 11:25:04 PM||Apple|iPhone 5 (GSM)|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.316528000000000|-121.906845000000000|San Jose|CA|95126||I was on my way home when I noticed that there's one missing sock.|Received|True|Council District 6
189244|10/13/2015 10:26:51 PM|10/13/2015 10:35:01 PM||Android|SGH-T999L|Water Waste|http://x.citysourced.com/images/reportimage.jpg|37.290826371828690|-121.992838640955810|San Jose|CA|95129||They are watering few plants and mostly dirt, and the water was going everywhere flowing over the sidewalk at 3:20 in the afternoon, 95 degrees out.|Received|True|Council District 1
189083|10/13/2015 4:45:01 PM|10/13/2015 4:55:00 PM||Apple|iPhone8,2|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.294090000000000|-121.972351000000000|San Jose|CA|95130||Exp reg.|Received|True|Council District 1
189050|10/13/2015 3:36:46 PM|10/13/2015 3:45:01 PM||Apple|iPhone 5S (CDMA)|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.320663000000000|-121.917198000000000|San Jose|CA|95126||Please patrol|Received|True|Council District 6
188945|10/13/2015 12:54:30 AM|10/13/2015 1:00:09 AM||Android|Nexus 4|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.344661954861630|-121.822950328474680|San Jose|CA|95122||Graffiti on wall|Received|True|Council District 5
188928|10/12/2015 11:15:54 PM|10/12/2015 11:25:02 PM||Apple|iPhone 5S (CDMA)|Dangerous Intersection|http://x.citysourced.com/images/reportimage.jpg|37.314182000000000|-121.790329000000000|San Jose|CA|95148||Rumble blocks were finally placed at the Lucky's exit to prevent people from making the illegal left turn out of the Lucky's parking lot onto Aborn road. However, those rumble blocks did not extend far enough to prevent the people from exiting and illegally turning left on the other exit out of the parking lot next to Vet clinic. Now I see many people use that exit to make the illegal left, avoiding the newly placed rumble blocks. The city should consider adding a few more blocks to cover that area as well.|Received|True|Council District 8
188827|10/12/2015 5:27:13 PM|10/12/2015 5:35:03 PM||Apple|iPhone 6|Illegal Trash / Dumping (Private Property)|http://x.citysourced.com/images/reportimage.jpg|37.227509000000000|-121.794647000000000|San Jose|CA|95119||Mattress dumped on sidewalk|Received|True|Council District 2
188802|10/12/2015 4:25:28 PM|10/12/2015 4:35:03 PM||Android|SM-G920V|Water Waste|http://x.citysourced.com/images/reportimage.jpg|37.348824444072100|-121.928996655939000|San Jose|CA|95126||Over watering all along Dahlia Loop from 1346 to 1192. Water comes on at approx 5-530pm and free flows across sidewalks and into drain. Has been reported to the HOA and city many times and HOA refuses to change schedule or over watering practice.|Received|True|Council District 3
188666|10/11/2015 6:48:51 PM|10/11/2015 6:54:59 PM||Android|SM-N900V|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.279169100000000|-121.819924480000010|San Jose|CA|95111||Abandoned trailer vehicle on the road|Received|True|Council District 2
188664|10/11/2015 6:38:11 PM|10/11/2015 6:45:01 PM||Android|SM-N900V|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.276073439999990|-121.813868920000000|San Jose|CA|95111||553 River view Dr Abandoned shopping cart from unknown store|Received|True|Council District 2
188663|10/11/2015 6:31:05 PM|10/11/2015 6:39:59 PM||Apple|iPhone 5S (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.319740000000000|-121.920273000000000|San Jose|CA|95126||Graffiti|Received|True|Council District 6
188661|10/11/2015 6:15:47 PM|10/11/2015 6:36:35 PM||Android|SM-N900V|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.268271410000004|-121.808018770000000|San Jose|CA|95111||437 Osgood Ct Abandoned shopping cart from Foodmax store|Received|True|Council District 2
188635|10/11/2015 3:29:17 PM|10/11/2015 3:35:01 PM||Apple|iPhone 6|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.318329000000000|-121.991165000000000|San Jose|CA|95129||Graffiti on light pole|Received|True|Council District 1
188611|10/11/2015 7:05:54 AM|10/11/2015 7:15:01 AM||Android|SM-N910V|Streetlight Out/Broken|http://x.citysourced.com/images/reportimage.jpg|37.382766290699430|-121.895824849182280|San Jose|CA|95131||Loop detector has been broken for many months. Please fix this signal!|Received|True|Council District 4
188599|10/11/2015 1:49:43 AM|10/11/2015 3:10:00 AM||Apple|iPhone 6|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.387497000000000|-121.839340000000000|San Jose|CA|95127||This car has been parked for three weeks and has not been moved. The hood looks like it's open. Has expired tags.|ReferredToDept|True|Council District 5
188593|10/11/2015 12:47:20 AM|10/11/2015 3:10:00 AM||Apple|iPhone8,2|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.294159000000000|-121.972282000000000|San Jose|CA|95130||No|ReferredToDept|True|Council District 1
188582|10/10/2015 9:43:49 PM|10/11/2015 3:11:00 AM||Apple|iPhone 6|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.272469000000000|-121.829094000000000|San Jose|CA|95111||Wall along train tracks on Monterey at Skyway|ReferredToDept|True|Council District 10
188580|10/10/2015 9:38:47 PM|10/11/2015 3:11:00 AM||Apple|iPhone 6|Plants / Trees Overgrown|http://x.citysourced.com/images/reportimage.jpg|37.261547000000000|-121.931427000000000|San Jose|CA|95124||Speed limit sign over grown by tree|ReferredToDept|True|Council District 9
188577|10/10/2015 9:16:52 PM|10/11/2015 3:11:01 AM||Android|SM-G920P|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.267357839999995|-121.927608630000010|San Jose|CA|95124||On park strip|ReferredToDept|True|Council District 9
188552|10/10/2015 5:08:02 PM|10/11/2015 3:12:00 AM||Apple|iPhone 5S (CDMA)|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.321716000000000|-121.917160000000000|San Jose|CA|95126||Please patrol|ReferredToDept|True|Council District 6
188479|10/10/2015 1:22:14 AM|10/11/2015 3:08:07 AM||Apple|iPhone 5S (CDMA)|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.327118000000000|-121.879456000000000|San Jose|CA|95112||This camp was cleared out a week ago but fence wAsnt fixed so they're back already|ReferredToDept|True|Council District 3
188478|10/10/2015 1:21:08 AM|10/11/2015 3:12:01 AM||Apple|iPhone 5S (CDMA)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.326965000000000|-121.879494000000000|San Jose|CA|95112||Illegally parked can already ticketed. Appears to have homeless inside|ReferredToDept|True|Council District 3
188477|10/10/2015 1:20:01 AM|10/11/2015 3:12:01 AM||Apple|iPhone 5S (CDMA)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.327057000000000|-121.879662000000000|San Jose|CA|95112||Car has four flat tires and has been here for days|ReferredToDept|True|Council District 3
188472|10/10/2015 12:43:48 AM|10/11/2015 3:10:00 AM||Apple|iPhone 6|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.346458000000000|-121.891083000000000|San Jose|CA|95112||Box spring.|ReferredToDept|True|Council District 3
188304|10/9/2015 3:28:09 AM|10/9/2015 6:08:05 PM||Android|Nexus 6|Gang Activity|http://x.citysourced.com/images/reportimage.jpg|37.298822436999515|-121.952325434836200|San Jose|CA|95117||The man who drives this SUV is selling drugs and threatening people he is all tattooed and carries a large knife help us pease I have heard from people who live there that he has told people that they need to move|ReferredToDept|True|Council District 1
188302|10/9/2015 3:21:46 AM|10/9/2015 6:08:05 PM||Android|SM-G920P|Dangerous Intersection|http://x.citysourced.com/images/reportimage.jpg|37.341648154458020|-121.887474709525920|San Jose|CA|95112||Many accidents and near misses|ReferredToDept|True|Council District 3
188301|10/9/2015 2:47:07 AM|10/9/2015 6:09:24 PM||Android|SM-N900V|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.332001949999990|-121.899235280000010|San Jose|CA|95113||Trader Joe's shopping cart abandoned on sidewalk|ReferredToDept|True|Council District 3
188257|10/8/2015 10:44:20 PM|10/9/2015 6:09:24 PM||Android|SM-G920V|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.342209634793420|-121.925189896912840|San Jose|CA|95126||Homeless encampment is growing off of 880N at The Alameda. Garbage piling up more and more every day as well as homeless people running around. They've been found in the Encanto neighborhood and in front of Zazzle with carts. Our neighborhood has had an uptick in stolen packages as well which may be related.|ReferredToDept|True|Council District 6
188234|10/8/2015 9:21:05 PM|10/9/2015 6:09:24 PM||Android|XT1056|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.326350610000000|-121.911953540000000|San Jose|CA|95126||This motorhome has been in the same location since Sunday morning October 4th. we watched the owner walk away from it north on Race Street and he has not been back|ReferredToDept|True|Council District 6
188175|10/8/2015 6:27:38 PM|10/8/2015 7:19:41 PM||Android|XT1056|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.317332349098390|-121.920128127797970|San Jose|CA|95128||This motorhome had not moved in a month. This is my third report. Why hasn't it been moved? Did the mayor's brother live in it?|ReferredToDept|True|Council District 6
188150|10/8/2015 5:09:40 PM|10/8/2015 7:00:02 PM||Android|SM-N900V|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.367572150000000|-121.820978760000000|San Jose|CA|95127||Dumped furniture|ReferredToDept|True|Council District 5
188130|10/8/2015 4:06:11 PM|10/8/2015 4:15:03 PM||Apple|iPhone 6|Graffiti Removal|http://x.citysourced.com/images/reportimage.jpg|37.315399000000000|-122.000862000000000|Cupertino|CA|95014||Needs to be addressed|Received|True|
188049|10/8/2015 3:51:48 AM|10/8/2015 7:21:07 PM||Apple|iPhone 5S (CDMA)|Other (Please Describe)|http://x.citysourced.com/images/reportimage.jpg|37.335175000000000|-121.922333000000000|San Jose|CA|95126||People out of their cars smoking marijuana in the Rosicruician Museum parking lot|Closed|True|Council District 6
188042|10/8/2015 2:41:25 AM|10/8/2015 7:23:24 PM||Android|Nexus 6|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.341322019999986|-121.882849220000010|San Jose|CA|95112||Weird walker in the grass.|ReferredToDept|True|Council District 3
188023|10/8/2015 12:31:45 AM|10/8/2015 7:22:04 PM||Apple|iPhone 6|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.316750000000000|-121.879211000000000|San Jose|CA|95110||After months of reporting this vehicle your department has not taken any action toward the owner. As previously mentioned numerous times this vehicle never moves. It is a 2 vehicle parking however, this parking is always occuppied by this vehicle or any other vehicle the owners' own. They save the parking.|ReferredToDept|True|Council District 3
187953|10/7/2015 6:40:28 PM|10/7/2015 8:09:07 PM||Android|SM-N900V|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.366825330000000|-121.821493890000000|San Jose|CA|95127||Dumped carpet|Closed|True|Council District 5
187951|10/7/2015 6:38:51 PM|10/7/2015 8:09:58 PM||Android|SM-N900V|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.365603819025000|-121.819750426493000|San Jose|CA|95127||Shopping cart|Closed|True|Council District 5
187950|10/7/2015 6:33:28 PM|10/7/2015 8:11:01 PM||Android|SM-N900V|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.385779770000000|-121.815064910000000|San Jose|CA|95127||Shopping cart|Closed|True|Council District 5
187947|10/7/2015 6:30:45 PM|10/8/2015 7:17:38 PM||Android|SM-N900V|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.365469744510900|-121.820302783755000|San Jose|CA|95127||Shopping cart and garbage dumped on sidewalk|Closed|True|Council District 5
187946|10/7/2015 6:29:30 PM|10/8/2015 5:06:06 PM||Android|SM-N900V|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.369535809999995|-121.824977660000000|San Jose|CA|95127||Shopping cart|ReferredToDept|True|Council District 5
187932|10/7/2015 6:11:46 PM|10/8/2015 7:18:05 PM||Android|SM-N900V|Illegal Trash / Dumping (Private Property)|http://x.citysourced.com/images/reportimage.jpg|37.364771939999990|-121.820926409999980|San Jose|CA|95127||Garbage and shopping carts dumped on private property.|Closed|True|Council District 5
187923|10/7/2015 5:53:42 PM|10/8/2015 7:19:51 PM||Apple|iPhone8,1|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.304817000000000|-121.966026000000000|San Jose|CA|95117||Second time this has happened, recently.|ReferredToDept|True|Council District 1
187916|10/7/2015 5:40:59 PM|10/8/2015 6:58:59 PM||Apple|iPhone 5 (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.327469000000000|-121.893227000000000|San Jose|CA|95110||Near green power boxes|ReferredToDept|True|Council District 3
187894|10/7/2015 4:42:04 PM|10/7/2015 4:50:02 PM||Apple|iPhone 6|Plants / Trees Overgrown|http://x.citysourced.com/images/reportimage.jpg|37.352005000000000|-121.893974000000000|San Jose|CA|95112||A large tree limb has been sheared off here and left on the sidewalk next to the road way it is an obstruction for ADA compliance and fire hazard as the leaves are starting to dry out|ReferredToDept|True|Council District 3
187816|10/7/2015 7:32:17 AM|10/7/2015 4:14:00 PM||Apple|iPhone 6|Garbage Cart Missed Pickup|http://x.citysourced.com/images/reportimage.jpg|37.278992000000000|-121.989105000000000|San Jose|CA|95130||Recycle was not picked up today|ReferredToDept|True|Council District 1
187801|10/7/2015 1:30:08 AM|10/14/2015 4:59:05 AM||Apple|iPhone 6|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.304161000000000|-121.919807000000000|San Jose|CA|95126||The MT RV is up to his old tricks again.|ReferredToDept|True|Council District 6
187784|10/6/2015 11:55:31 PM|10/7/2015 4:51:48 PM||Apple|iPhone 6|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.307152000000000|-121.916649000000000|San Jose|CA|95126||Hazard trailer with extended cab can lead to an accident.CA plates 1g63129|Closed|True|Council District 6
187782|10/6/2015 11:37:24 PM|10/7/2015 4:51:48 PM||Apple|iPhone 5 (GSM)|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.317993000000000|-121.901970000000000|San Jose|CA|95126||I am crossing the bridge when there are three graffiti on the bridge at Gregory Street.|ReferredToDept|True|Council District 6
187781|10/6/2015 11:31:10 PM|10/7/2015 4:52:01 PM||Apple|iPhone 5 (GSM)|Graffiti - In Parks|http://x.citysourced.com/images/reportimage.jpg|37.316010000000000|-121.903412000000000|San Jose|CA|95126||I am halfway home when I know there's graffiti on the wall.|ReferredToDept|True|Council District 6
187779|10/6/2015 11:08:27 PM|10/7/2015 4:52:59 PM||Apple|iPhone 5 (GSM)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.316742000000000|-121.912323000000000|San Jose|CA|95126||I was about to leave the school when I noticed graffiti on the sidewalk.|ReferredToDept|True|Council District 6
187540|10/5/2015 10:44:33 PM|10/5/2015 10:50:00 PM||Android|XT1031|Streetlight Out/Broken|http://x.citysourced.com/images/reportimage.jpg|37.337174096997130|-121.927885331702340|San Jose|CA|95126||The loop detector in the left turn lane from Hedding Southwest to Park Ave southeast does not detect a bicycle (heavy steel) in the center of the loop detector.|ReferredToDept|True|Council District 6
187481|10/5/2015 5:25:06 PM|10/5/2015 10:51:56 PM||Android|SM-N900V|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.267772540000000|-121.807994580000000|San Jose|CA|95111||Garbage on sidewalk|ReferredToDept|True|Council District 2
187478|10/5/2015 5:13:11 PM|10/5/2015 10:51:25 PM||Android|SM-N900V|Illegal Trash / Dumping (Roadway)|http://x.citysourced.com/images/reportimage.jpg|37.268041210000000|-121.808056070000020|San Jose|CA|95111||Garbage on the sidewalk|ReferredToDept|True|Council District 2
187453|10/5/2015 3:57:06 PM|10/5/2015 10:50:53 PM||Android|SM-N900V|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.268361740000000|-121.808085520000020|San Jose|CA|95111||Inoperable vehicle parked on the road|ReferredToDept|True|Council District 2
187422|10/5/2015 2:21:28 PM|10/5/2015 10:45:06 PM||Android|XT1031|Streetlight Out/Broken|http://x.citysourced.com/images/reportimage.jpg|37.340801414560445|-121.923022635789340|San Jose|CA|95126||Left turn lane from Hedding Southwest to Alameda southeast does not detect a bicycle in the center of the loop detector.|ReferredToDept|True|Council District 6
187366|10/4/2015 10:09:23 PM|10/5/2015 10:43:14 PM||Apple|iPhone 5S (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.335140000000000|-121.898041000000000|San Jose|CA|95110||Building owner is not eliminating graffiti.|ReferredToDept|True|Council District 3
187364|10/4/2015 10:06:58 PM|10/5/2015 10:43:59 PM||Apple|iPhone 5S (CDMA)|Water Waste|http://x.citysourced.com/images/reportimage.jpg|37.335129000000000|-121.898079000000000|San Jose|CA|95110||Water in empty building dripping onto sidewalk.|ReferredToDept|True|Council District 3
187350|10/4/2015 7:34:24 PM|10/5/2015 10:43:15 PM||Apple|iPhone 6|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.359833000000000|-121.908897000000000|San Jose|CA|95110||Utility boxes with graffiti|ReferredToDept|True|Council District 3
187299|10/4/2015 1:10:41 AM|10/5/2015 10:45:06 PM||Apple|iPhone 6 Plus|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.297417000000000|-121.997200000000000|San Jose|CA|95129||A shopping cart with some luggages abandoned this location days.|ReferredToDept|True|Council District 1
187229|10/3/2015 5:40:25 PM|10/5/2015 10:46:11 PM||Apple|iPhone 6|Illegally Parked Car|http://x.citysourced.com/images/reportimage.jpg|37.313538000000000|-121.919060000000000|San Jose|CA|95128||Blocking wheelchair access on sidewalk. License # 4NGE660 Toyota|ReferredToDept|True|Council District 6
187175|10/3/2015 3:57:18 AM|10/5/2015 10:47:00 PM||Apple|iPhone 5S (CDMA)|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.296310000000000|-121.978546000000000|San Jose|CA|95130||Dollar tree shopping cart|ReferredToDept|True|Council District 1
187119|10/2/2015 8:49:08 PM|10/2/2015 10:44:00 PM||Apple|iPhone 5S (CDMA)|Illegal Trash / Dumping (Private Property)|http://x.citysourced.com/images/reportimage.jpg|37.327972000000000|-121.884415000000000|San Jose|CA|95113||Excessive garbage dumped - parking lot of Emile's restaurant between s 1st and s 2nd street. Property owner is Michael Dorian. Stench travels to nearby business.|ReferredToDept|True|Council District 3
186949|10/2/2015 3:53:00 AM|10/2/2015 10:43:34 PM||Apple|iPhone 6 Plus|Water Waste|http://x.citysourced.com/images/reportimage.jpg|37.268192000000000|-121.915489000000000|San Jose|CA|95124||Leaking water meter water is flowing into the sewer drain|ReferredToDept|True|Council District 9
186917|10/2/2015 12:46:02 AM|10/2/2015 10:44:00 PM||Apple|iPhone 5S (CDMA)|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.303246000000000|-122.023552000000000|San Jose|CA|95129||In community garden sign|ReferredToDept|True|Council District 1
186716|10/1/2015 2:25:31 PM|10/1/2015 8:19:07 PM||Apple|iPhone 5S (CDMA)|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.302536000000000|-121.948059000000000|San Jose|CA|95128||Left here for days. please tow.|ReferredToDept|True|Council District 1
186656|10/1/2015 1:38:03 AM|10/1/2015 8:20:14 PM||Apple|iPhone 6|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.346092000000000|-121.830650000000000|San Jose|CA|95122||Car has not been moved for weeks.5swp055 in front of 2331 Samoa way San Jose ca. 95122|ReferredToDept|True|Council District 5
186648|10/1/2015 12:35:11 AM|10/1/2015 8:19:07 PM||Apple|iPad5,3|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.250385000000000|-121.838036000000000|San Jose|CA|95123||Homeless encampment, trash, trespassing, walking through our backyards|ReferredToDept|True|Council District 10
186491|9/30/2015 4:06:48 PM|9/30/2015 6:08:05 PM||Apple|iPhone 5S (CDMA)|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.315903000000000|-121.982117000000000|San Jose|CA|95129||Shopping cart|ReferredToDept|True|Council District 1
186434|9/30/2015 6:01:51 AM|9/30/2015 6:08:06 PM||Apple|iPhone 5S (CDMA)|Homeless Encampment|http://x.citysourced.com/images/reportimage.jpg|37.335079000000000|-121.897644000000000|San Jose|CA|95110||It is getting large.|ReferredToDept|True|Council District 3
186427|9/30/2015 4:47:25 AM|9/30/2015 6:09:01 PM||Apple|iPhone 5S (CDMA)|Plants / Trees Overgrown|http://x.citysourced.com/images/reportimage.jpg|37.333355000000000|-121.922173000000000|San Jose|CA|95126||Bushes from Rosicrucian Egyptian museum are overgrown blocking half of the sidewalk on Randol Avenue and Chapman St.|ReferredToDept|True|Council District 6
186377|9/30/2015 12:00:46 AM|9/30/2015 6:09:04 PM||Apple|iPhone 6|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.346401000000000|-121.834137000000000|San Jose|CA|95122||There is a large graffiti sprayed on the side of a building that's been there for weeks and it looks likes its gang related. Please send some one to paint wall. Thanks|ReferredToDept|True|Council District 5
186371|9/29/2015 11:23:09 PM|9/30/2015 6:09:15 PM||Apple|iPhone 6|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.339371000000000|-121.868927000000000|San Jose|CA|95116||Car was towed and dumped 7 days ago. It has not been moved since.|ReferredToDept|True|Council District 3
186178|9/29/2015 4:32:10 AM|9/29/2015 4:35:01 PM||Apple|iPhone 6|Streetlight Out/Broken|http://x.citysourced.com/images/reportimage.jpg|37.246872000000000|-121.772934000000000|San Jose|CA|95138||Two of the three green lights are out.|ReferredToDept|True|Council District 2
186138|9/29/2015 12:58:24 AM|9/29/2015 4:35:02 PM||Android|Nexus 4|Graffiti|http://x.citysourced.com/images/reportimage.jpg|37.324783899999990|-121.794834100000000|San Jose|CA|95148||Graffiti on wall and near by fence|ReferredToDept|True|Council District 8
186127|9/28/2015 11:57:01 PM|9/29/2015 4:35:02 PM||Apple|iPhone 6|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.335335000000000|-121.911415000000000|San Jose|CA|95126||Old beat up gold Chevy pick up with lots of junk in back CA lic# 40090G. Pick up has not moved in more than a month. Located in front of SJ Unified @ 855 Lenzen AV|ReferredToDept|True|Council District 6
186116|9/28/2015 10:40:50 PM|9/29/2015 4:33:34 PM||Apple|iPhone 5S (CDMA)|Abandoned Shopping Cart|http://x.citysourced.com/images/reportimage.jpg|37.347290000000000|-121.826088000000000|San Jose|CA|95122||Red shopping cart|ReferredToDept|True|Council District 5
186012|9/28/2015 5:22:15 PM|9/28/2015 6:36:03 PM||Android|XT1056|Abandoned Car|http://x.citysourced.com/images/reportimage.jpg|37.317330289999994|-121.920456550000010|San Jose|CA|95128||This motorhome has been in the same spot for a month. You can see from the photo that it has already been tagged, and that was 2 weeks ago. I have reported it twice now. This is my third request that this motorhome be removed.|ReferredToDept|True|Council District 6
